Enrollment_ID,Access,Discussion,Navigate,Page Close,Problems,Video,Session,Wiki,Total_Time,Result
58620,159.0,0.0,0.0,0.0,0.0,74.0,5,0.0,190.68333330000002,1
58621,135.0,0.0,0.0,0.0,55.0,0.0,5,0.0,218.6333333,0
58631,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.516666667000001,1
58635,4.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.6166666670000001,1
58638,48.0,0.0,0.0,0.0,20.0,0.0,3,0.0,15.85,1
58643,40.0,0.0,0.0,0.0,0.0,16.0,5,0.0,32.5,1
58665,16.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.483333333,1
58666,104.0,0.0,0.0,0.0,31.0,4.0,4,0.0,165.31666669999998,0
58667,16.0,0.0,0.0,0.0,0.0,0.0,2,0.0,9.033333333,1
58671,87.0,0.0,0.0,0.0,0.0,24.0,6,0.0,113.05,1
58672,130.0,0.0,0.0,0.0,20.0,32.0,6,0.0,123.33333329999999,1
58676,262.0,0.0,0.0,0.0,35.0,55.0,16,0.0,226.7666667,1
58685,76.0,0.0,0.0,0.0,12.0,14.0,4,0.0,229.95,1
58700,36.0,0.0,0.0,0.0,0.0,8.0,4,0.0,61.25,1
58708,24.0,0.0,0.0,0.0,0.0,8.0,4,0.0,65.46666667,1
58711,99.0,0.0,0.0,0.0,20.0,31.0,9,0.0,170.6333333,1
58712,24.0,0.0,0.0,0.0,0.0,8.0,1,0.0,3.766666667,1
58717,160.0,0.0,0.0,0.0,54.0,67.0,4,0.0,430.75,0
58720,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.7,1
58736,28.0,0.0,0.0,0.0,0.0,8.0,3,0.0,11.83333333,1
58737,96.0,0.0,0.0,0.0,58.0,39.0,6,0.0,155.6166667,0
58741,12.0,0.0,0.0,0.0,0.0,4.0,1,0.0,1.4166666669999999,1
58748,92.0,0.0,0.0,0.0,8.0,23.0,4,0.0,93.35,0
58749,180.0,0.0,0.0,0.0,60.0,8.0,5,0.0,155.0166667,0
58751,94.0,0.0,0.0,0.0,32.0,3.0,7,0.0,50.98333333,1
58752,258.0,0.0,0.0,0.0,36.0,25.0,10,0.0,359.1,0
58754,54.0,0.0,0.0,0.0,24.0,4.0,2,0.0,40.08333333,0
58756,8.0,0.0,0.0,0.0,0.0,4.0,1,0.0,5.4,1
58760,138.0,0.0,0.0,0.0,57.0,2.0,5,0.0,433.13333330000006,0
58762,190.0,0.0,0.0,0.0,98.0,0.0,6,0.0,105.78333329999998,0
58766,4.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2.2833333330000003,1
58781,52.0,0.0,0.0,0.0,0.0,0.0,1,0.0,45.25,1
58782,84.0,0.0,0.0,0.0,0.0,24.0,4,0.0,43.81666667,1
58795,28.0,0.0,0.0,0.0,0.0,12.0,1,0.0,25.4,1
58835,20.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.016666667,1
58837,56.0,0.0,0.0,0.0,0.0,21.0,3,0.0,108.46666670000002,1
58845,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1
58859,12.0,0.0,0.0,0.0,0.0,4.0,1,0.0,6.966666667,1
58860,16.0,0.0,0.0,0.0,0.0,8.0,1,0.0,32.05,0
58861,138.0,0.0,0.0,0.0,49.0,0.0,7,0.0,192.2333333,1
58866,84.0,0.0,0.0,0.0,18.0,10.0,3,0.0,175.4666667,1
58873,64.0,0.0,0.0,0.0,0.0,36.0,1,0.0,63.75,1
58874,120.0,0.0,0.0,0.0,28.0,32.0,2,0.0,111.61666670000001,1
58883,77.0,0.0,0.0,0.0,0.0,41.0,3,0.0,55.83333333,1
58890,24.0,0.0,0.0,0.0,0.0,4.0,1,0.0,16.55,1
58905,457.0,0.0,0.0,0.0,71.0,57.0,6,0.0,461.78333330000004,0
58912,68.0,0.0,0.0,0.0,40.0,4.0,4,0.0,65.83333333,1
58915,16.0,0.0,0.0,0.0,0.0,4.0,1,0.0,27.06666667,1
58932,16.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.3,1
58934,72.0,0.0,0.0,0.0,20.0,36.0,2,0.0,206.93333330000002,0
58935,24.0,0.0,0.0,0.0,16.0,8.0,2,0.0,3.05,1
58941,144.0,0.0,0.0,0.0,47.0,69.0,5,0.0,330.8,0
58942,64.0,0.0,0.0,0.0,44.0,6.0,7,0.0,83.78333333,0
58943,80.0,0.0,0.0,0.0,24.0,20.0,3,0.0,73.18333333,1
58958,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.583333333,1
58962,328.0,0.0,0.0,0.0,42.0,73.0,15,0.0,357.03333330000004,0
58963,20.0,0.0,0.0,0.0,0.0,8.0,1,0.0,25.26666667,1
58966,44.0,0.0,0.0,0.0,32.0,12.0,3,0.0,15.48333333,1
58976,96.0,0.0,0.0,0.0,26.0,16.0,10,0.0,135.55,0
59028,48.0,0.0,0.0,0.0,0.0,28.0,3,0.0,76.56666667,1
59032,24.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,1
59042,8.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.816666667,1
59049,12.0,0.0,0.0,0.0,0.0,8.0,1,0.0,12.91666667,1
59052,12.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.883333333,1
59053,20.0,0.0,0.0,0.0,0.0,12.0,2,0.0,21.95,1
59057,85.0,0.0,0.0,0.0,0.0,53.0,3,0.0,79.05,0
59073,126.0,0.0,0.0,0.0,24.0,23.0,8,0.0,130.65,0
59079,36.0,0.0,0.0,0.0,8.0,24.0,1,0.0,96.58333333,1
59082,68.0,0.0,0.0,0.0,0.0,4.0,2,0.0,12.86666667,1
59084,32.0,0.0,0.0,0.0,0.0,0.0,2,0.0,30.16666667,1
59091,32.0,0.0,0.0,0.0,0.0,16.0,2,0.0,41.25,1
59113,136.0,0.0,0.0,0.0,132.0,38.0,11,0.0,203.1,0
59117,45.0,0.0,0.0,0.0,0.0,15.0,4,0.0,114.55,1
59125,281.0,0.0,0.0,0.0,94.0,12.0,10,0.0,115.03333329999998,0
59165,65.0,0.0,0.0,0.0,16.0,3.0,4,0.0,42.23333333,1
59188,201.0,0.0,0.0,0.0,20.0,17.0,10,0.0,251.93333330000002,1
59200,64.0,0.0,0.0,0.0,47.0,0.0,3,0.0,30.2,1
59207,189.0,0.0,0.0,0.0,28.0,42.0,6,0.0,282.5166667,1
60044,72.0,0.0,0.0,0.0,12.0,0.0,2,0.0,159.25,1
60056,4.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.7666666670000001,1
60057,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.2,1
60081,65.0,0.0,0.0,0.0,29.0,1.0,8,0.0,241.43333330000002,0
60088,74.0,0.0,0.0,0.0,12.0,0.0,3,0.0,46.38333333,1
60089,188.0,0.0,0.0,0.0,74.0,16.0,9,0.0,268.2,0
60101,109.0,0.0,0.0,0.0,36.0,5.0,6,0.0,281.95,0
60103,60.0,0.0,0.0,0.0,6.0,6.0,5,0.0,145.08333330000002,1
60104,4.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.38333333299999994,1
60106,111.0,0.0,0.0,0.0,27.0,38.0,8,0.0,260.9,0
60107,4.0,0.0,0.0,0.0,0.0,2.0,2,0.0,24.35,1
60109,110.0,0.0,0.0,0.0,50.0,0.0,2,0.0,190.93333330000002,1
60112,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,14.11666667,1
60122,60.0,0.0,0.0,0.0,16.0,30.0,2,0.0,103.95,1
60127,24.0,0.0,0.0,0.0,0.0,12.0,4,0.0,28.45,1
60128,121.0,0.0,0.0,0.0,50.0,24.0,8,0.0,186.2833333,0
60130,46.0,0.0,0.0,0.0,32.0,0.0,1,0.0,23.6,1
60131,127.0,0.0,0.0,0.0,44.0,7.0,11,0.0,212.6166667,0
60140,58.0,0.0,0.0,0.0,0.0,26.0,7,0.0,202.9833333,0
60144,156.0,0.0,0.0,0.0,46.0,8.0,7,0.0,208.15,0
60173,22.0,0.0,0.0,0.0,17.0,2.0,3,0.0,99.85,0
60188,20.0,0.0,0.0,0.0,0.0,2.0,1,0.0,39.15,1
60190,159.0,0.0,0.0,0.0,4.0,30.0,5,0.0,142.93333330000002,0
60196,143.0,0.0,0.0,0.0,41.0,29.0,10,0.0,295.35,0
60199,132.0,0.0,0.0,0.0,12.0,9.0,8,0.0,221.2,1
60201,131.0,0.0,0.0,0.0,38.0,9.0,19,0.0,319.05,0
60208,115.0,0.0,0.0,0.0,0.0,35.0,4,0.0,78.28333333,1
60209,165.0,0.0,0.0,0.0,46.0,23.0,11,0.0,689.6833333,0
60213,32.0,0.0,0.0,0.0,0.0,8.0,1,0.0,7.8666666670000005,1
60218,62.0,0.0,0.0,0.0,6.0,34.0,3,0.0,214.3666667,0
60220,6.0,0.0,0.0,0.0,0.0,4.0,1,0.0,4.633333333,1
60221,159.0,0.0,0.0,0.0,56.0,51.0,7,0.0,438.41666669999995,1
60222,98.0,0.0,0.0,0.0,8.0,2.0,6,0.0,116.01666670000002,1
60223,113.0,0.0,0.0,0.0,22.0,40.0,5,0.0,242.06666669999998,0
60225,148.0,0.0,0.0,0.0,60.0,18.0,4,0.0,405.8833333,0
60231,81.0,0.0,0.0,0.0,10.0,0.0,6,0.0,432.5166666999999,1
60236,15.0,0.0,0.0,0.0,56.0,0.0,2,0.0,111.05,0
60243,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.566666667,1
60251,8.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.4,1
60253,109.0,0.0,0.0,0.0,58.0,0.0,3,0.0,184.56666669999998,0
60255,5.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.3,1
60258,156.0,0.0,0.0,0.0,72.0,10.0,3,0.0,501.5666666999999,1
60263,40.0,0.0,0.0,0.0,2.0,12.0,4,0.0,173.93333330000002,0
60270,42.0,0.0,0.0,0.0,0.0,0.0,4,0.0,74.98333333,1
60276,12.0,0.0,0.0,0.0,0.0,2.0,2,0.0,18.58333333,1
60280,14.0,0.0,0.0,0.0,0.0,8.0,2,0.0,24.66666667,1
60284,119.0,0.0,0.0,0.0,12.0,7.0,6,0.0,218.0333333,1
60292,115.0,0.0,0.0,0.0,6.0,26.0,7,0.0,229.9666667,1
60305,30.0,0.0,0.0,0.0,0.0,4.0,3,0.0,20.66666667,1
60313,12.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.466666667,0
60333,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,16.2,1
60340,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.133333333,1
60346,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.4,1
60350,56.0,0.0,0.0,0.0,10.0,6.0,4,0.0,184.5333333,1
60351,9.0,0.0,0.0,0.0,0.0,1.0,2,0.0,7.3666666670000005,1
60370,60.0,0.0,0.0,0.0,47.0,6.0,3,0.0,111.98333329999998,0
60372,12.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4.983333333,1
60383,7.0,0.0,0.0,0.0,0.0,3.0,2,0.0,88.13333333,1
60385,8.0,0.0,0.0,0.0,0.0,1.0,4,0.0,32.21666667,1
60405,24.0,0.0,0.0,0.0,26.0,0.0,2,0.0,4.783333333,1
60426,60.0,0.0,0.0,0.0,0.0,44.0,11,0.0,278.7666667,1
60429,62.0,0.0,0.0,0.0,4.0,36.0,4,0.0,139.7166667,1
60436,6.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.9833333329999999,1
60444,160.0,0.0,0.0,0.0,38.0,24.0,18,0.0,380.8166667,0
60446,128.0,0.0,0.0,0.0,20.0,62.0,5,0.0,149.41666669999998,1
60447,152.0,0.0,0.0,0.0,51.0,33.0,8,0.0,263.0666667,0
60454,75.0,0.0,0.0,0.0,22.0,3.0,6,0.0,213.7333333,1
60463,4.0,0.0,0.0,0.0,0.0,0.0,2,0.0,7.033333333,1
60490,14.0,0.0,0.0,0.0,0.0,3.0,2,0.0,42.05,0
60491,16.0,0.0,0.0,0.0,0.0,3.0,4,0.0,187.8666667,0
60495,99.0,0.0,0.0,0.0,60.0,8.0,2,0.0,51.86666667,1
60499,54.0,0.0,0.0,0.0,10.0,2.0,5,0.0,144.9,0
60506,22.0,0.0,0.0,0.0,2.0,15.0,3,0.0,89.41666667,0
60507,191.0,0.0,0.0,0.0,49.0,55.0,6,0.0,312.1833333,1
60512,5.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.6,1
60515,32.0,0.0,0.0,0.0,0.0,7.0,5,0.0,200.31666669999998,1
60517,84.0,0.0,0.0,0.0,4.0,38.0,5,0.0,192.68333330000002,1
60520,77.0,0.0,0.0,0.0,8.0,2.0,14,0.0,384.9333333,0
60524,132.0,0.0,0.0,0.0,50.0,7.0,13,0.0,452.9333333000001,0
60527,147.0,0.0,0.0,0.0,73.0,0.0,3,0.0,270.78333330000004,0
60529,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.6333333329999999,1
60532,25.0,0.0,0.0,0.0,0.0,0.0,3,0.0,25.91666667,0
60533,139.0,0.0,0.0,0.0,13.0,60.0,4,0.0,309.78333330000004,0
60540,95.0,0.0,0.0,0.0,27.0,5.0,10,0.0,408.1833333,0
60545,26.0,0.0,0.0,0.0,0.0,4.0,1,0.0,3.5,0
60558,10.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7.183333332999999,1
60560,50.0,0.0,0.0,0.0,2.0,2.0,3,0.0,117.46666670000002,1
60564,10.0,0.0,0.0,0.0,0.0,7.0,2,0.0,54.88333333,0
60570,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,1
60579,2.0,0.0,0.0,0.0,0.0,2.0,1,0.0,34.98333333,1
60580,196.0,0.0,0.0,0.0,8.0,30.0,7,0.0,145.9833333,1
60592,10.0,0.0,0.0,0.0,0.0,2.0,1,0.0,30.08333333,0
60595,7.0,0.0,0.0,0.0,0.0,1.0,4,0.0,21.53333333,0
60602,6.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.85,1
60609,203.0,0.0,0.0,0.0,126.0,42.0,8,0.0,453.9833333000001,0
60611,135.0,0.0,0.0,0.0,84.0,6.0,5,0.0,134.8833333,0
60619,46.0,0.0,0.0,0.0,0.0,11.0,6,0.0,62.08333333,1
60620,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,16.23333333,1
60622,21.0,0.0,0.0,0.0,0.0,15.0,6,0.0,187.05,0
60624,151.0,0.0,0.0,0.0,80.0,5.0,5,0.0,349.1333333,1
60628,116.0,0.0,0.0,0.0,52.0,22.0,5,0.0,103.8666667,1
60640,25.0,0.0,0.0,0.0,0.0,0.0,1,0.0,21.45,1
60651,62.0,0.0,0.0,0.0,0.0,0.0,2,0.0,62.2,1
60653,95.0,0.0,0.0,0.0,31.0,6.0,8,0.0,182.31666669999998,0
60654,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.183333333,1
60657,83.0,0.0,0.0,0.0,12.0,7.0,5,0.0,213.3,0
60660,67.0,0.0,0.0,0.0,68.0,4.0,4,0.0,58.93333333,1
60662,10.0,0.0,0.0,0.0,0.0,0.0,3,0.0,15.25,1
60666,79.0,0.0,0.0,0.0,20.0,26.0,9,0.0,166.2,1
60671,17.0,0.0,0.0,0.0,0.0,4.0,3,0.0,53.53333333,1
60681,56.0,0.0,0.0,0.0,4.0,1.0,2,0.0,108.78333329999998,0
60688,12.0,0.0,0.0,0.0,0.0,0.0,3,0.0,5.0,1
60689,27.0,0.0,0.0,0.0,2.0,10.0,4,0.0,157.05,1
60694,3.0,0.0,0.0,0.0,0.0,1.0,1,0.0,38.93333333,1
60696,36.0,0.0,0.0,0.0,4.0,16.0,3,0.0,212.3,1
60700,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.816666667,1
60706,71.0,0.0,0.0,0.0,26.0,37.0,1,0.0,85.81666667,0
60711,34.0,0.0,0.0,0.0,0.0,4.0,3,0.0,64.01666667,1
60722,268.0,0.0,0.0,0.0,56.0,60.0,7,0.0,450.7,0
60731,8.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.41666666700000005,0
60737,296.0,0.0,0.0,0.0,28.0,99.0,14,0.0,335.3333333,1
60739,2.0,0.0,0.0,0.0,0.0,1.0,2,0.0,49.81666667,1
60747,71.0,0.0,0.0,0.0,24.0,29.0,9,0.0,237.75,1
60748,37.0,0.0,0.0,0.0,0.0,15.0,5,0.0,56.21666667,1
60755,65.0,0.0,0.0,0.0,8.0,1.0,4,0.0,305.6833333,0
60923,193.0,0.0,0.0,0.0,20.0,10.0,9,0.0,316.9,1
60924,39.0,0.0,0.0,0.0,0.0,25.0,5,0.0,83.53333333,1
60926,96.0,0.0,0.0,0.0,2.0,33.0,2,0.0,181.6166667,1
60931,20.0,0.0,0.0,0.0,0.0,4.0,4,0.0,192.8,1
60933,3.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.8,1
60934,135.0,0.0,0.0,0.0,118.0,0.0,6,0.0,483.03333330000004,0
60935,18.0,0.0,0.0,0.0,0.0,4.0,2,0.0,2.95,1
60939,272.0,0.0,0.0,0.0,65.0,53.0,25,0.0,581.8833333,0
60947,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.666666667,1
60950,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.083333333,1
60961,107.0,0.0,0.0,0.0,31.0,58.0,11,0.0,425.55,0
60966,5.0,0.0,0.0,0.0,0.0,0.0,3,0.0,13.36666667,0
60970,4.0,0.0,0.0,0.0,0.0,2.0,1,0.0,26.53333333,1
60972,16.0,0.0,0.0,0.0,0.0,8.0,6,0.0,235.2,1
60974,16.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.5666666669999998,1
60975,142.0,0.0,0.0,0.0,59.0,62.0,13,0.0,419.7,0
60977,58.0,0.0,0.0,0.0,46.0,2.0,14,0.0,393.0166667,0
60985,70.0,0.0,0.0,0.0,0.0,3.0,4,0.0,145.68333330000002,1
60991,5.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.15,1
60992,70.0,0.0,0.0,0.0,4.0,23.0,6,0.0,262.71666669999996,1
60994,26.0,0.0,0.0,0.0,0.0,9.0,9,0.0,72.6,1
60995,206.0,0.0,0.0,0.0,29.0,23.0,12,0.0,429.78333330000004,1
60996,39.0,0.0,0.0,0.0,0.0,9.0,2,0.0,57.9,1
60998,220.0,0.0,0.0,0.0,32.0,98.0,23,0.0,565.1833333,1
61000,204.0,0.0,0.0,0.0,83.0,38.0,12,0.0,410.4333333,0
61002,126.0,0.0,0.0,0.0,12.0,36.0,10,0.0,348.0166667,0
61004,269.0,0.0,0.0,0.0,8.0,8.0,4,0.0,357.65,0
61006,56.0,0.0,0.0,0.0,81.0,10.0,4,0.0,50.61666667,0
61007,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.05,1
61009,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,17.58333333,1
61013,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.25,1
61014,55.0,0.0,0.0,0.0,2.0,3.0,5,0.0,180.2333333,0
61015,98.0,0.0,0.0,0.0,39.0,11.0,10,0.0,548.4333333,0
61019,15.0,0.0,0.0,0.0,4.0,2.0,3,0.0,97.28333333,0
61023,156.0,0.0,0.0,0.0,96.0,60.0,9,0.0,423.3166666999999,0
61025,3.0,0.0,0.0,0.0,0.0,2.0,1,0.0,25.65,1
61026,187.0,0.0,0.0,0.0,80.0,30.0,8,0.0,307.95,0
61028,19.0,0.0,0.0,0.0,0.0,7.0,1,0.0,20.13333333,1
61030,10.0,0.0,0.0,0.0,10.0,2.0,1,0.0,52.2,1
61033,60.0,0.0,0.0,0.0,4.0,1.0,5,0.0,427.96666669999996,1
61036,68.0,0.0,0.0,0.0,17.0,15.0,12,0.0,354.7666667,0
61037,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.4,0
61052,2.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.5,1
61055,26.0,0.0,0.0,0.0,2.0,9.0,4,0.0,106.33333329999999,0
61062,105.0,0.0,0.0,0.0,84.0,1.0,6,0.0,479.5666666999999,0
61073,14.0,0.0,0.0,0.0,0.0,5.0,3,0.0,72.6,1
61080,55.0,0.0,0.0,0.0,7.0,33.0,8,0.0,663.5,0
61082,102.0,0.0,0.0,0.0,8.0,21.0,9,0.0,436.35,0
61091,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.05,1
61092,178.0,0.0,0.0,0.0,27.0,24.0,15,0.0,226.4833333,1
61094,152.0,0.0,0.0,0.0,26.0,0.0,4,0.0,241.35,1
61095,232.0,0.0,0.0,0.0,161.0,66.0,7,0.0,664.7666667000001,0
61097,20.0,0.0,0.0,0.0,16.0,0.0,2,0.0,181.31666669999998,1
61098,3.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.016666667,1
61105,20.0,0.0,0.0,0.0,0.0,3.0,2,0.0,57.65,1
61106,62.0,0.0,0.0,0.0,4.0,33.0,12,0.0,422.8,0
61112,177.0,0.0,0.0,0.0,20.0,31.0,14,0.0,189.33333330000002,0
61119,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.7,1
61120,75.0,0.0,0.0,0.0,6.0,19.0,10,0.0,425.21666669999996,1
61121,56.0,0.0,0.0,0.0,0.0,27.0,7,0.0,86.16666667,1
61122,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.46666666700000003,1
61127,82.0,0.0,0.0,0.0,14.0,35.0,4,0.0,206.2166667,1
61135,145.0,0.0,0.0,0.0,0.0,20.0,5,0.0,232.1333333,1
61136,25.0,0.0,0.0,0.0,0.0,0.0,2,0.0,18.18333333,1
61140,83.0,0.0,0.0,0.0,20.0,45.0,5,0.0,170.0333333,1
61141,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,14.18333333,1
61143,6.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3.183333333,1
61144,41.0,0.0,0.0,0.0,14.0,16.0,6,0.0,145.93333330000002,0
61147,180.0,0.0,0.0,0.0,61.0,62.0,17,0.0,423.25,0
61149,48.0,0.0,0.0,0.0,2.0,2.0,2,0.0,14.0,1
61153,272.0,0.0,0.0,0.0,72.0,9.0,10,0.0,309.6166667,0
61154,111.0,0.0,0.0,0.0,55.0,8.0,2,0.0,86.83333333,1
61155,165.0,0.0,0.0,0.0,63.0,62.0,7,0.0,277.21666669999996,0
61158,85.0,0.0,0.0,0.0,21.0,30.0,6,0.0,281.9166667,0
61160,190.0,0.0,0.0,0.0,40.0,36.0,7,0.0,280.15,0
61170,4.0,0.0,0.0,0.0,0.0,2.0,1,0.0,23.5,1
61174,386.0,0.0,0.0,0.0,77.0,58.0,17,0.0,778.8,1
61175,112.0,0.0,0.0,0.0,4.0,7.0,9,0.0,285.9,0
61176,7.0,0.0,0.0,0.0,0.0,0.0,1,0.0,8.683333333,1
61178,19.0,0.0,0.0,0.0,4.0,9.0,3,0.0,114.81666670000001,1
61183,12.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4.216666667,1
61184,190.0,0.0,0.0,0.0,42.0,39.0,9,0.0,481.66666669999995,0
61190,168.0,0.0,0.0,0.0,94.0,73.0,6,0.0,409.35,1
61192,5.0,0.0,0.0,0.0,0.0,1.0,1,0.0,12.38333333,1
61194,2.0,0.0,0.0,0.0,0.0,1.0,2,0.0,2.8,1
61195,5.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.383333333,1
61201,9.0,0.0,0.0,0.0,0.0,0.0,3,0.0,8.6,1
61202,14.0,0.0,0.0,0.0,0.0,5.0,2,0.0,67.85,1
61204,25.0,0.0,0.0,0.0,0.0,11.0,3,0.0,75.5,1
61211,4.0,0.0,0.0,0.0,0.0,3.0,1,0.0,19.0,1
61218,47.0,0.0,0.0,0.0,0.0,27.0,7,0.0,102.95,1
61223,3.0,0.0,0.0,0.0,0.0,2.0,1,0.0,32.86666667,1
61225,9.0,0.0,0.0,0.0,2.0,0.0,1,0.0,62.3,1
61229,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.816666667,1
61237,7.0,0.0,0.0,0.0,0.0,4.0,1,0.0,48.26666667,1
61590,75.0,0.0,0.0,0.0,12.0,12.0,2,0.0,134.5166667,1
61606,157.0,0.0,0.0,0.0,67.0,14.0,5,0.0,298.1,1
61611,32.0,0.0,0.0,0.0,0.0,9.0,3,0.0,88.31666667,1
61612,6.0,0.0,0.0,0.0,0.0,3.0,2,0.0,0.233333333,1
61619,63.0,0.0,0.0,0.0,15.0,12.0,1,0.0,83.86666667,1
61624,72.0,0.0,0.0,0.0,27.0,0.0,2,0.0,274.1,1
61625,142.0,0.0,0.0,0.0,10.0,61.0,11,0.0,320.4333333,0
61628,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.333333333,1
61643,18.0,0.0,0.0,0.0,0.0,0.0,1,0.0,16.43333333,1
61653,18.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.233333333,1
61665,29.0,0.0,0.0,0.0,0.0,23.0,6,0.0,44.16666667,1
61667,191.0,0.0,0.0,0.0,73.0,80.0,10,0.0,399.7666667,0
61670,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,1.733333333,1
61671,111.0,0.0,0.0,0.0,0.0,50.0,4,0.0,83.93333333,1
61672,175.0,0.0,0.0,0.0,23.0,73.0,6,0.0,159.66666669999998,1
61682,62.0,0.0,0.0,0.0,6.0,20.0,5,0.0,96.35,1
61689,74.0,0.0,0.0,0.0,24.0,8.0,4,0.0,16.26666667,1
61704,9.0,0.0,0.0,0.0,24.0,0.0,1,0.0,2.9,1
61711,53.0,0.0,0.0,0.0,0.0,0.0,2,0.0,38.08333333,1
61727,325.0,0.0,0.0,0.0,38.0,22.0,11,0.0,999.4166667000002,0
61749,36.0,0.0,0.0,0.0,0.0,27.0,1,0.0,59.53333333,1
61750,39.0,0.0,0.0,0.0,0.0,6.0,2,0.0,25.43333333,1
61761,18.0,0.0,0.0,0.0,0.0,3.0,1,0.0,3.2166666669999997,1
61775,25.0,0.0,0.0,0.0,0.0,0.0,3,0.0,12.21666667,1
61791,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.116666667,1
61810,66.0,0.0,0.0,0.0,33.0,36.0,4,0.0,100.7666667,1
61818,14.0,0.0,0.0,0.0,26.0,0.0,4,0.0,5.35,1
61821,12.0,0.0,0.0,0.0,18.0,3.0,1,0.0,21.88333333,1
61835,38.0,0.0,0.0,0.0,0.0,16.0,4,0.0,57.3,1
61843,128.0,0.0,0.0,0.0,0.0,77.0,15,0.0,284.5166667,1
61844,9.0,0.0,0.0,0.0,0.0,3.0,3,0.0,1.25,0
61846,63.0,0.0,0.0,0.0,0.0,30.0,3,0.0,74.56666667,1
61853,18.0,0.0,0.0,0.0,0.0,3.0,1,0.0,23.68333333,0
61864,18.0,0.0,0.0,0.0,0.0,0.0,5,0.0,39.08333333,1
61897,33.0,0.0,0.0,0.0,0.0,0.0,2,0.0,105.35,1
61905,30.0,0.0,0.0,0.0,4.0,12.0,3,0.0,131.0,1
61917,9.0,0.0,0.0,0.0,0.0,3.0,1,0.0,34.3,1
61921,45.0,0.0,0.0,0.0,15.0,9.0,6,0.0,28.61666667,0
61935,21.0,0.0,0.0,0.0,0.0,6.0,1,0.0,8.016666667,1
61967,9.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.7833333330000003,1
61969,11.0,0.0,0.0,0.0,4.0,0.0,3,0.0,24.05,1
61971,46.0,0.0,0.0,0.0,0.0,18.0,4,0.0,107.98333329999998,1
61989,12.0,0.0,0.0,0.0,0.0,0.0,1,0.0,12.41666667,1
61996,18.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2.066666667,1
